name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Madrid, Comunidad de Madrid, España",2019-11-19T20:00:00,5.7,5.7,-0.4,64.91,0,0,,0,0,5.5,2.8,259,1015.5,100,16.8,0,0,0,,Overcast,cloudy,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-19T21:00:00,5.6,5.6,-0.3,66.01,0,0,,0,0,7.1,3.5,222,1016.5,100,20,0,0,0,,Overcast,cloudy,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-19T22:00:00,4.6,4.6,1.7,81.46,0,0,,0,0,11.5,1.7,354,1016.6,100,17.8,0,0,0,,Overcast,cloudy,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-19T23:00:00,4.5,4.5,-0.5,69.86,0,0,,0,0,5.9,2.1,206,1016.8,100,13.8,0,0,0,,Overcast,cloudy,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T00:00:00,3.6,3.6,-0.4,75.5,0,0,,0,0,4.8,2.1,213,1016.6,100,28.8,0,0,0,,Overcast,cloudy,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T01:00:00,3.4,3.4,-0.4,76.24,0,0,,,0,0,0,360,1016.4,100,25.3,0,0,0,,Overcast,cloudy,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T02:00:00,2.5,2.5,-0.6,79.91,0,0,,,0,2.1,0.4,198,1016,100,17.4,0,0,0,,Overcast,cloudy,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T03:00:00,1.9,1.9,-1.1,80.5,0,0,,,0,3.8,1.4,195,1015.9,100,17.4,0,0,0,,Overcast,cloudy,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T04:00:00,0.7,-0.9,-0.3,93.08,0,0,,,0,6.8,5.2,3,1015.8,100,12.1,0,0,0,,Overcast,cloudy,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T05:00:00,1.5,1.5,-0.7,85.38,0,0,,,0,3.1,0.7,94,1015.4,60,17,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T06:00:00,1.5,1.5,-0.7,85.34,0,0,,0,0,2.4,0.7,113,1013.7,80,12.9,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T07:00:00,2.3,2.3,-1.6,75.17,0,0,,0,0,6.2,3.8,86,1013.6,80,17.5,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T08:00:00,1.3,1.3,-0.6,87.68,0,0,,0,0,5.2,2.1,82,1012.3,78.1,11,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T09:00:00,2.3,2.3,0.4,87.2,0,0,,0,0,5.9,3.5,80,1012.8,73,11,59,0.2,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T10:00:00,4.2,2.9,1.6,83.24,0,0,,0,0,7.9,5.8,54,1012.4,80,11.5,125,0.5,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T11:00:00,5.5,5.5,1.6,75.88,0,0,,0,0,8.7,3.8,109,1012,90,11.2,174,0.6,2,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T12:00:00,7,7,0.9,64.86,0,0,,0,0,8.7,3.2,111,1011.4,80.7,14.9,327,1.2,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T13:00:00,7.8,7.8,0.4,59.58,0,0,,0,0,4.8,1.4,144,1011.4,90,21.8,235,0.8,2,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T14:00:00,8.2,8.2,0,56.49,0,0,,0,0,7.6,2.1,208,1009.3,76.1,11.2,235,0.8,2,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T15:00:00,8.1,8.1,0.2,57.42,0,0,,0,0,14.1,4.6,183,1008.6,94.9,11,140,0.5,1,,Overcast,cloudy,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T16:00:00,6.9,4.7,4.5,84.82,0,0,,0,0,29.9,11.3,236,1008.6,94.6,9,58,0.2,1,,Overcast,cloudy,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T17:00:00,6.2,5.1,3.1,80.55,0.975,100,rain,0,0,14.4,6,291,1008.6,100,10.8,17,0.1,0,,"Rain, Overcast",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T18:00:00,5.7,5.7,3.2,83.73,0.778,100,rain,0,0,8.7,3.5,302,1008.7,100,8.9,8,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T19:00:00,5.3,5.3,3,85.21,0.2,100,rain,0,0,5.9,2.8,290,1009.9,100,7,0,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T20:00:00,5.2,5.2,3.3,87.61,0.489,100,rain,0,0,5.5,1,249,1008.8,92.6,8.7,0,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T21:00:00,5.2,5.2,3.2,86.9,0.699,100,rain,0,0,7.3,3.8,237,1009.7,95.3,6.6,0,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T22:00:00,5.6,5.6,4.7,93.89,1.704,100,rain,0,0,18.4,2.3,49,1010.3,58.1,5.1,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-20T23:00:00,5,5,2.8,85.71,0,0,,0,0,4.2,2.1,220,1010.2,100,5.3,0,0,0,,Overcast,cloudy,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T00:00:00,4.7,4.7,2.8,87.87,0,0,,0,0,4.2,0.7,223,1010.2,100,5.1,0,0,0,,Overcast,cloudy,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T01:00:00,5,5,3,86.82,0,0,,,0,7.6,2.8,197,1010.1,100,6,0,0,0,,Overcast,cloudy,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T02:00:00,5.1,5.1,3.2,87.87,0.096,100,rain,,0,6.6,2.4,206,1009.7,100,6.1,0,0,0,,"Rain, Overcast",rain,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T03:00:00,5.1,5.1,3.3,87.95,0,0,,,0,5.5,2.4,232,1009.7,100,5.1,0,0,0,,Overcast,cloudy,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T04:00:00,5.9,5,5.6,98.02,0,0,,,0,15.8,5.3,178,1009.7,75.8,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T05:00:00,4.7,4.7,3,88.88,0,0,,,0,7.3,2.8,220,1009.2,100,6.2,0,0,0,,Overcast,cloudy,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T06:00:00,5.1,5.1,3.4,88.51,0,0,,0,0,7.6,2.4,221,1008.5,95.3,3.4,0,0,0,,Overcast,cloudy,"08221099999,08224099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T07:00:00,5.2,5.2,3.7,89.7,0.213,100,rain,0,0,5.2,1.7,204,1009.1,100,2.2,0,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T08:00:00,5.3,5.3,3.8,89.94,0.387,100,rain,0,0,5.5,1.4,206,1008.3,100,3.2,0,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T09:00:00,5.6,5.6,3.8,88.73,0.004,100,rain,0,0,8.2,3.2,201,1008.4,97.7,5.2,10,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T10:00:00,6.8,5.6,5.8,93.62,0.094,100,rain,0,0,23.8,6.7,197,1008.7,100,6.5,39,0.1,0,,"Rain, Overcast",rain,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T11:00:00,6.8,6.8,4.9,87.82,0,0,,0,0,8.6,3.2,215,1008.7,97.7,7.8,88,0.3,1,,Overcast,cloudy,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T12:00:00,7,5.9,5.2,88.8,0.588,100,rain,0,0,11.8,6.2,239,1008.7,97.7,6.4,82,0.3,1,,"Rain, Overcast",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T13:00:00,7.7,6.8,5.9,88.7,0.012,100,rain,0,0,12.7,5.9,203,1008.8,100,9.1,86,0.3,1,,"Rain, Overcast",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T14:00:00,8.3,7.7,6.2,86.61,0,0,,0,0,14.8,5.6,234,1007.3,97.7,8.9,100,0.4,1,,Overcast,cloudy,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T15:00:00,8.8,7.8,6.4,85.11,0.095,100,rain,0,0,17.7,7,258,1007.1,90,14.5,116,0.4,1,,"Rain, Partially cloudy",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T16:00:00,9,7.3,7.2,88.48,0,0,,0,0,28.1,11.4,252,1007.2,96.7,13.4,69,0.2,1,,Overcast,cloudy,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T17:00:00,9.1,9.1,6.2,81.9,0,0,,0,0,9.1,3.6,242,1007.1,92.6,12.4,64,0.2,1,,Overcast,cloudy,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T18:00:00,8.1,8.1,4.8,79.87,0,0,,0,0,9.4,4.3,247,1007.2,60.1,16,12,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,D8661,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T19:00:00,8.1,8.1,4.8,80.01,0,0,,0,0,6.8,3.5,268,1008.1,97.7,21,0,0,0,,Overcast,cloudy,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T20:00:00,7.8,7,4.6,80.47,0,0,,0,0,11.3,5.8,233,1008.1,92.5,15.2,0,0,0,,Overcast,cloudy,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T21:00:00,7.5,7.5,3.8,77.42,0,0,,0,0,9,4.2,247,1008.1,80,28.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T22:00:00,8.3,8.3,6.7,89.67,0,0,,0,0,10.1,4.1,249,1008.9,87.1,17.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-21T23:00:00,6.7,6.7,4.1,83.39,0,0,,0,0,4.8,1.4,211,1008.7,90,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-22T00:00:00,6.5,6.5,4,84.05,0,0,,0,0,5.4,0.7,191,1008.1,50,7.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-22T01:00:00,7,7,4.7,85.15,0,0,,,0,4.2,1.1,205,1007.7,100,5.6,0,0,0,,Overcast,cloudy,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-22T02:00:00,7.1,7.1,5.1,87.44,0,0,,,0,10.6,1.4,168,1006.8,100,4.7,0,0,0,,Overcast,cloudy,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-22T03:00:00,7.1,6.2,5,86.46,0.001,100,rain,,0,13.4,5.9,170,1006.4,100,5.6,0,0,0,,"Rain, Overcast",rain,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-22T04:00:00,7.2,6.1,6.7,96.78,0,0,,,0,17.3,6.4,169,1005.8,64.6,6.9,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-22T05:00:00,7,6.1,4.3,83.28,0.001,100,rain,,0,13.2,5.6,171,1005,100,27.4,0,0,0,,"Rain, Overcast",rain,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-22T06:00:00,7.1,7.1,4.7,84.71,0.2,100,rain,0,0,11.2,4.7,186,1004.2,100,8.3,0,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-22T07:00:00,7.2,7.2,5.5,88.85,0.003,100,rain,0,0,12.6,4.7,165,1003.3,94.9,18.1,0,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-22T08:00:00,7.6,6.8,5.7,87.52,0.1,100,rain,0,0,13.2,6,179,1002.2,92.6,11,0,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-22T09:00:00,7.8,7.1,6.1,89.26,0.783,100,rain,0,0,14.4,5.4,176,1001.5,92.6,7.9,9,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-22T10:00:00,8.8,6.3,7.9,93.88,0.545,100,rain,0,0,48.6,16.4,156,1000.3,77.7,12.2,30,0.1,0,,"Rain, Partially cloudy",rain,"08221099999,08224099999,D8661,LEVS,08219099999,08223099999,08215099999"
