country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
ESP,Spain,P.E. FARRAPA I,WRI1007042,20.0,43.3667,-7.4833,Wind,,,,2007.0,PARQUES EOLICOS GESTINVER  SL,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1078158,,,,,,,,,,44.24,48.72,44.73,52.41,51.38,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. FERREIRA 2,WRI1007043,49.5,-2.9997,37.2174,Wind,,,,2007.0,IBERDROLA RENOVABLES DE ANDALUCIA. S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1079539,,,,,,,,,,133.75,125.49,121.87,131.37,125.94,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. FOLCH II,WRI1023535,64.5,-0.2108,40.4682,Wind,,,,2006.0,ENERGIAS RENOVABLES MEDITERRANEAS  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,,,,,,160.70,151.99,162.02,169.07,160.85,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. FUENDETODOS I,WRI1007050,46.0,41.3424,-0.9599,Wind,,,,2004.0,IBERDROLA E.R. DE ARAGON  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1062573,,,,,,,,,,119.43,120.29,109.67,105.61,104.75,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. HINOJAL I,WRI1007055,14.0,36.0139,-5.6069,Wind,,,,2007.0,PARQUE EOLICO EL HINOJAL  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1071225,,,,,,,,,,34.32,32.95,33.53,35.99,37.67,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LA CELAYA,WRI1007064,28.8,37.3449,-2.5091,Wind,,,,2005.0,DESARROLLOS EOLICOS DE LUGO  S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1073598,,,,,,,,,,63.76,71.97,71.14,84.04,79.97,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LA CERRADILLA,WRI1007065,63.5,37.3449,-2.5091,Wind,,,,2008.0,OLIVENTO S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1071681,,,,,,,,,,153.43,154.63,140.20,138.43,151.79,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LA COTERA,WRI1007066,18.0,43.3598,-4.3493,Wind,,,,2009.0,IBERDROLA RENOVABLES CASTILLA Y LEON  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1074346,,,,,,,,,,49.80,49.90,47.16,45.61,41.27,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LA DEHESICA,WRI1007067,28.5,39.2167,-2.1500,Wind,,,,2007.0,EOLICA DULCINEA  .SL.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1072692,,,,,,,,,,72.61,66.34,60.61,73.59,66.34,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LA FUENSANTA,WRI1007071,49.5,38.6492,-1.9800,Wind,,,,2005.0,DESARROLLOS EOLICOS MANCHEGOS EL PINAR,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1061494,,,,,,,,,,123.48,136.81,120.79,123.43,134.68,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LA HERRERIA,WRI1007072,44.8,36.0139,-5.6069,Wind,,,,2005.0,AEROGENERADORES DEL SUR  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1059145,,,,,,,,,,113.42,116.47,114.86,106.34,110.34,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LA LOSILLA,WRI1007075,11.9,38.9209,-1.7202,Wind,,,,2006.0,GAS NATURAL FENOSA RENOVABLES  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1063708,,,,,,,,,,27.84,28.46,31.26,29.13,25.04,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LA MUELA I,WRI1007077,49.5,39.4085,-2.2017,Wind,,,,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1062623,,,,,,,,,,,,,,105.27,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. LA PENA I,WRI1007078,69.0,42.0439,-3.9370,Wind,,,,2009.0,GAS NATURAL FENOSA RENOVABLES  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,181.73,172.69,152.76,149.50,135.93,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LA TORRECILLA,WRI1007084,38.25,40.8127,-0.8454,Wind,,,,2007.0,SISTEMAS ENERGETICOS LA TORRECILLA  S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1072600,,,,,,,,,,105.66,87.22,86.55,92.77,89.03,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LA ZARZUELA II,WRI1007087,16.0,36.0139,-5.6069,Wind,,,,2007.0,PARQUE EOLICO  HINOJAL  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1074349,,,,,,,,,,39.22,37.66,38.32,41.13,43.05,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LARRIBA - HORNILLOS (2 FASE 31/5/05),WRI1007090,32.0,42.1890,-2.2951,Wind,,,,,MOLINOS DEL CIDACOS  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1060792,,,,,,,,,,,,,,68.05,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. LAS PARDAS,WRI1007093,49.5,41.8804,-4.3624,Wind,,,,2007.0,PRODUCTOR REGIONAL DE ENERGIA RENOVABLE SA,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1069934,,,,,,,,,,136.67,124.84,117.65,137.97,125.38,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LEBOREIRO,WRI1007096,21.12,43.4668,-7.7238,Wind,,,,2005.0,ENDESA COGENERACION Y RENOVABLES  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1058850,,,,,,,,,,51.10,51.80,46.30,62.46,58.25,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LEZUZA,WRI1007098,30.0,38.9497,-2.3542,Wind,,,,2009.0,ELECDEY LEZUZA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1073374,,,,,,,,,,82.61,83.03,73.69,72.65,65.77,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LOS LABRADOS,WRI1007115,24.0,41.5558,-0.9601,Wind,,,,2002.0,RWE INNOGY AERSA  SAU,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1051095,,,,,,,,,,57.70,51.57,54.34,46.93,45.07,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. LOS LLANOS,WRI1007116,33.4,36.4469,-5.2858,Wind,,,,,EXPLOTACIONES EOLICAS SIERRA DE UTRERA,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1049604,,,,,,,,,,,,,,71.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. LUBIAN,WRI1007122,50.0,42.0357,-6.9054,Wind,,,,2004.0,IBEREOLICA LUBIAN  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1063698,,,,,,,,,,114.12,115.39,137.84,129.43,106.87,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. MAJALES,WRI1007125,49.5,38.6722,-2.4099,Wind,,,,2006.0,ACCIONA EOLICA DE CASTILLA-LA MANCHA  SL,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,125.75,118.18,124.30,121.43,143.50,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. MAJOGAZAS,WRI1007126,49.5,39.1667,-3.8542,Wind,,,,2011.0,EXPLOTACIONES EOLICAS SIERRA DE ALCARAZ  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,151.40,134.73,127.79,128.15,128.77,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. MALAGON II,WRI1007127,50.0,39.2741,-4.0554,Wind,,,,2007.0,GAS NATURAL FENOSA RENOVABLES  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,,,,,,112.00,93.81,108.95,106.35,107.13,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. MANZANERA,WRI1007128,25.5,40.6377,-0.3404,Wind,,,,2006.0,ENERGIAS RENOVABLES MEDITERRANEAS  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1073791,,,,,,,,,,63.76,58.69,64.55,62.19,64.09,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. MONTE CABEZA,WRI1007137,36.8,42.6661,-7.8861,Wind,,,,2005.0,GALICIA VENTO  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1065364,,,,,,,,,,87.41,87.90,84.87,62.66,54.56,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. MONTE CABEZA,WRI1023639,36.8,42.7422,-7.9383,Wind,,,,,GRUPO ELECNOR  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1065364,,,,,,,,,,,,,,78.26,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. MONTE CARRIO  (ANTES MONTE CASTELO),WRI1007138,31.45,42.6609,-8.1129,Wind,,,,,IBERDROLA E.R. DE GALICIA   S.A,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1056710,,,,,,,,,,,,,,66.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. MONTE ESQUINZA - SAN CRISTOBAL,WRI1007139,15.75,42.2500,-7.3833,Wind,,,,,DERNA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,33.49,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. MUELA DE TODOLELLA,WRI1007145,40.5,39.0422,-2.4807,Wind,,,,2006.0,ENERGIAS RENOVABLES MEDITERRANEAS  SA,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1073793,,,,,,,,,,102.72,101.61,98.54,105.39,100.09,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. MUNILLA-LASANTA,WRI1023537,46.0,42.2051,-2.3827,Wind,,,,2007.0,MOLINOS DEL CIDACOS  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1062632,,,,,,,,,,123.97,109.99,102.33,114.63,111.06,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. MURIAS II,WRI1007147,84.80000000000001,43.1615,-5.6234,Wind,,,,,ENDESA COGENERACION Y RENOVABLES  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,180.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. ONCALA,WRI1007152,24.75,41.9503,-2.2998,Wind,,,,,COMPANIA EOLICA TIERRAS ALTAS  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1051964,,,,,,,,,,,,,,52.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. PARAMO VEGA,WRI1007157,18.0,42.6487,-3.5904,Wind,,,,2009.0,IBERDROLA RENOVABLES CASTILLA Y LEON  SA,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1070241,,,,,,,,,,49.80,49.31,47.16,44.06,41.27,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. PAXAREIRAS II-C (VIRXE DO MONTE),WRI1007158,19.2,42.8233,-9.0891,Wind,,,,,P.E. VIRXE DO MONTE  S.L (ANT EUROVENTO),Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1016768,,,,,,,,,,,,,,40.83,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. PEDRA CHANTADA,WRI1007159,21.78,42.6088,-7.7712,Wind,,,,,CORPORACION ACCIONA EOLICA  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,46.31,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. PEDREGAL TREMUZO,WRI1007160,44.6,42.7762,-9.0603,Wind,,,,,IBERDROLA E.R. DE GALICIA   S.A,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1062621|1056711,,,,,,,,,,,,,,94.85,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. PEDREGOSO D,WRI1007161,14.85,36.0139,-5.6069,Wind,,,,2006.0,EOLICA DEL  PINO   S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,33.76,34.90,38.90,37.52,37.48,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. PENA ARMADA,WRI1007162,20.7,42.2500,-7.3833,Wind,,,,,ENERGIAS ESPECIALES DE PENA ARMADA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032419,,,,,,,,,,,,,,44.02,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. PENA DA CRUZ,WRI1007163,22.95,42.2500,-7.3833,Wind,,,,2004.0,SISTEMAS ENERGETICOS CHANDREXA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1053852|1062622,,,,,,,,,,62.58,56.52,66.14,36.76,33.23,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. PENA FORCADA,WRI1007166,33.8,43.1653,-9.1125,Wind,,,,,ENEL GREEN POWER ESPANA  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1056721,,,,,,,,,,,,,,71.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. PENAS GRANDES,WRI1007171,14.4,42.4667,-8.4667,Wind,,,,2005.0,GALICIA VENTO  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1065363,,,,,,,,,,32.12,37.67,37.11,44.09,42.04,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. PICO COLLALBAS,WRI1007172,30.0,39.8667,-1.6333,Wind,,,,2006.0,IBERENOVA PROMOCIONES  S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1064277,,,,,,,,,,70.59,70.42,79.83,75.33,69.85,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. PICO GALLO,WRI1007173,24.42,43.3377,-6.4145,Wind,,,,2001.0,VIESGO RENOVABLES  SL,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1050232,,,,,,,,,,54.77,56.62,48.55,48.40,48.27,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. PLANA DE LA BALSA,WRI1007175,24.0,41.5558,-0.9601,Wind,,,,2002.0,RWE INNOGY AERSA  SAU,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1051096,,,,,,,,,,57.70,51.57,54.34,46.93,45.07,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. PLANA DE MARIA,WRI1007176,24.0,41.5388,-0.9962,Wind,,,,2002.0,RWE INNOGY AERSA  S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1056500,,,,,,,,,,57.70,51.57,54.34,46.93,45.07,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. PLANA DE ZARAGOZA,WRI1007177,24.0,41.5801,-1.1172,Wind,,,,2002.0,RWE INNOGY AERSA  SAU,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1051094,,,,,,,,,,57.00,51.57,54.34,46.93,45.07,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. PONTE REBORDELO,WRI1007179,40.3,43.0084,-9.1133,Wind,,,,2006.0,DESARROLLOS EOLICOS DUMBRIA  S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1058392,,,,,,,,,,115.40,100.35,102.75,100.19,93.73,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. PREJANO-ENCISO,WRI1007181,29.75,42.1865,-2.1800,Wind,,,,,MOLINOS DE LA RIOJA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1062637,,,,,,,,,,,,,,63.26,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. QUINONERIA I,WRI1007186,36.55,41.3510,-2.4737,Wind,,,,,GAMESA ENERGIA  S.A. Y EOLICA NAVARRA,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,77.73,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. RADONA I,WRI1007187,80.42,41.3006,-2.4750,Wind,,,,2009.0,IBERDROLA RENOVBLES CASTILLA Y LEON  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,,,,,,217.99,209.27,197.34,173.13,172.36,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. RIO ALMODOVAR,WRI1007191,12.8,36.1949,-5.7634,Wind,,,,2004.0,CORPORACION ACCIONA EOLICA S.L.U,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1058547,,,,,,,,,,32.42,32.42,31.25,28.92,28.25,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. SAN JUAN DE BARGAS (UNIFICADO),WRI1007200,89.6,41.8157,-1.4882,Wind,,,,2005.0,SAN JUAN DE BARGAS EOLICA   S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1073616,,,,,,,,,,215.86,217.83,206.99,227.42,209.43,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. SANTO CRISTO DE MAGALLON,WRI1007204,40.0,41.8325,-1.4598,Wind,,,,2006.0,GEOLICA MAGALLON  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1073617,,,,,,,,,,94.69,92.10,94.99,94.58,85.48,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. SERRA DE MEIRA,WRI1007207,49.3,43.2134,-7.2937,Wind,,,,,IBERDROLA E.R. DE GALICIA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1062635,,,,,,,,,,,,,,104.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. SERRA DO BURGO Y AMPLIACION(11050 KW 31/5/05),WRI1007209,27.2,42.2500,-7.3833,Wind,,,,,IBERDROLA E.R. DE GALICIA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1053853|1062619,,,,,,,,,,,,,,57.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. SERRA DO PARAMO,WRI1007210,20.0,42.7815,-7.4143,Wind,,,,2008.0,VIRANDEL  S.L,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1068967,,,,,,,,,,57.03,50.03,46.21,27.21,30.93,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,P.E. SIERRA DE GUINDOS,WRI1007217,24.7,39.1452,-1.3288,Wind,,,,,DYTA EOLICA DE CASTILLA LA MANCHA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,52.52,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,P.E. SIERRA DE LA OLIVA,WRI1007218,30.0,38.7480,-1.1985,Wind,,,,2005.0,GAS NATURAL FENOSA RENOVABLES  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,,,,,,70.98,64.82,72.21,82.97,79.72,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
